,Unnamed: 0,business_id,name,address,postal_code,latitude,longitude,stars,review_count,attributes,categories,hours,business_url,dish_name,dish_cuisine,dish_description,presented_count,left_swipes,right_swipes,user_rating,user_purchase,number_purchased,num_favorited,type_purchases,favorites
20,39,-dNzrtdgR9v5kbqxw0ZKoA,Gabriela's Downtown,900 E 7th St,78702,30.2665385,-97.7330347,4.0,490,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Caters': 'True', 'DriveThru': 'False', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'Alcohol': ""'full_bar'"", 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None', 'OutdoorSeating': 'None'}","Bars, Cocktail Bars, Nightlife, Breakfast & Brunch, Restaurants, Mexican, Gluten-Free","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '10:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,249,48,201,0.0,1,158,44,[],[]
21,40,_ibV5OwG7vmuQ3WKDFPOyw,Alamo Drafthouse Cinema Mueller,"1911 Aldrich St, Suite 120",78723,30.2988474,-97.7042499,3.5,207,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True'}","Restaurants, Bars, Nightlife, Arts & Entertainment, Dinner Theater, Cinema",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,922,4,918,0.0,1,807,9,[],[]
22,43,1QTYCOXte0q9yn3qm8BExw,Shake Smart,2101 Speedway,78712,30.2840213,-97.736342,4.5,36,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False'}","Food, Health Markets, Juice Bars & Smoothies, Specialty Food","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-20:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,610,577,33,0.0,1,25,9,[],[]
23,45,_jYt69Zx1SUo_V9z0m7Ljg,IPIC Austin,3225 Amy Donovan Plz,78758,30.3963343059,-97.7279426739,3.5,602,"{'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': True, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': True, 'upscale': True, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsAttire': ""u'casual'""}","Lounges, Cinema, Restaurants, Nightlife, Bars, Arts & Entertainment, American (New)","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '15:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,723,488,235,0.0,1,28,25,[],[]
24,47,p99DZXmdF7smudK9FnlC9A,Spartan Pizza,1007 E 6th St,78702,30.2649398,-97.7320932,4.0,264,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'HappyHour': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'None', 'BYOB': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True'}","Food Trucks, Pizza, Salad, Sandwiches, Food, Event Planning & Services, Restaurants, Caterers, Food Stands","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:30', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,197,43,154,0.0,1,133,33,[],[]
25,50,B1V_hsoJmf46mdCtiSe80w,Discover Texas Wine Tours,,78737,30.2669185622,-97.7432053443,4.5,37,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Wine Tours, Tours, Transportation, Arts & Entertainment, Food, Hotels & Travel, Wineries, Limos","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,538,280,258,0.0,1,121,126,[],[]
26,52,BZG9wxuhdSSPOPMbLdwu-A,The Green Mesquite BBQ,"9900 S Interstate 35, Ste M700",78748,30.1550518,-97.792394,3.0,210,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'HasTV': 'True', 'ByAppointmentOnly': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, American (Traditional), Caterers, Event Planning & Services, Chicken Wings, Barbeque","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,355,296,59,0.0,1,54,27,[],[]
27,53,Z5Z3lzVfeuY4RShRdQiTzA,Alta's Cafe,74 Trinity St,78701,30.2605183045,-97.7417610627,3.5,185,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsReservations': 'True', 'Alcohol': ""'beer_and_wine'"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsPriceRange2': '2'}","Wine Bars, Restaurants, Food, Coffee & Tea, Beer, Wine & Spirits, Nightlife, Cafes, Bars","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,115,43,72,0.0,1,2,15,[],[]
28,55,W1AyeoUpb_I-3itYKm9xTQ,Little China,"1921 Cedar Bend Dr, Ste A101",78758,30.407461,-97.697616,4.0,204,"{'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'True'}","Restaurants, Chinese, Asian Fusion, Vietnamese","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '13:30-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,430,56,374,0.0,1,250,7,[],[]
29,57,e9KCQvafAkKzg5-rb7Sihg,Cain and Abel's,2313 Rio Grande St,78705,30.2876707,-97.744488,3.0,108,"{'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'BikeParking': 'True', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Caters': 'False'}","American (Traditional), Restaurants, Bars, Nightlife, Sports Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,47,3,44,0.0,1,39,12,[],[]
30,58,41kwNkIJMsK_flnEqy5YIQ,Brick Top's Pub,"1807 W Slaughter Ln, Ste 100",78748,30.171019,-97.824234,4.0,35,"{'BusinessAcceptsCreditCards': 'True', 'Corkage': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'False', 'GoodForDancing': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'None', 'Smoking': ""u'outdoor'"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': None, 'video': False, 'karaoke': None}"", 'HappyHour': 'True'}","Nightlife, Pubs, Restaurants, Bars, Food, Gastropubs, Beer, Wine & Spirits, Burgers, Sports Bars","{'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,535,248,287,0.0,1,129,74,[],[]
31,59,PYH2RJzpOnwvqY1IYsIu8A,Arepas Grill,7545 N Lamar Blvd,78752,30.3438722307,-97.7149236202,5.0,13,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Food, Venezuelan, Latin American, Restaurants, Food Trucks","{'Thursday': '14:0-21:0', 'Friday': '14:0-21:0', 'Saturday': '14:0-21:0', 'Sunday': '12:0-18:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,671,436,235,0.0,1,209,0,[],[]
32,60,EwUahd4SYKdPH1p1Cpe5fg,Hyde Park Bar & Grill Central,4206 Duval St,78751,30.3042243,-97.72667,3.5,627,"{'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BYOBCorkage': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'GoodForDancing': 'False', 'HasTV': 'False', 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'True'}","Bars, Burgers, Food, American (New), Breakfast & Brunch, American (Traditional), Restaurants, Gluten-Free, Nightlife","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,214,173,41,0.0,1,38,10,[],[]
33,61,Dh8R00m1wcCsUcm-Sflmlw,El Sunzal Restaurant,642 Calles St,78702,30.2600693,-97.7121184,4.0,117,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BYOB': 'False'}","Latin American, Salvadoran, Restaurants","{'Monday': '0:0-0:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-17:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,662,122,540,0.0,1,410,113,[],[]
34,63,ELoaSwFyastXTZJjQnJFbA,Farmhouse Delivery,"9715 Burnet Rd, Bldg 7, Ste 400",78758,30.381384,-97.722746,4.5,80,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'False'}","CSA, Fruits & Veggies, Grocery, Food Delivery Services, Food, Farmers Market, Specialty Food","{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,50,48,2,0.0,0,0,0,[],[]
35,65,o8DMdE-VAiUydUBJ2E6MZA,The Chugging Monkey,219 E 6th St,78701,30.2672438,-97.7408003,3.0,136,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'False', 'GoodForDancing': 'True', 'RestaurantsAttire': ""u'casual'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Sports Bars, Pubs, Restaurants, Music Venues, Bars, Dive Bars, American (New), Nightlife, Arts & Entertainment",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,806,64,742,0.0,1,341,267,[],[]
36,66,LPYACwYAeHJdQIpxEtJYvw,Barlata Tapas Bar,"1500 S Lamar Blvd, Ste 150",78704,30.252228308,-97.7644667172,4.0,626,"{'Caters': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': None, 'casual': None}"", 'OutdoorSeating': 'None', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'""}","Tapas Bars, Restaurants","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,991,421,570,0.0,1,359,182,[],[]
